Start of simulation. Time: Saturday, July 2, 2016 10:01:22 PM
Simulation: 200 07/02/2016 22:02:04:49681 Total Errors:   305, Errors this iteration:     1, Total Bits Simulated:     23200, Bit Error Rate:  0.01, Percent errors found:  61.00
Simulation: 200 07/02/2016 22:02:04:67009 Total Errors:   309, Errors this iteration:     4, Total Bits Simulated:     23300, Bit Error Rate:  0.01, Percent errors found:  61.80
Simulation: 200 07/02/2016 22:02:04:84174 Total Errors:   311, Errors this iteration:     2, Total Bits Simulated:     23400, Bit Error Rate:  0.01, Percent errors found:  62.20
Simulation: 200 07/02/2016 22:02:05:01836 Total Errors:   312, Errors this iteration:     1, Total Bits Simulated:     23500, Bit Error Rate:  0.01, Percent errors found:  62.40
Simulation: 200 07/02/2016 22:02:05:19297 Total Errors:   314, Errors this iteration:     2, Total Bits Simulated:     23600, Bit Error Rate:  0.01, Percent errors found:  62.80
Simulation: 200 07/02/2016 22:02:05:53617 Total Errors:   316, Errors this iteration:     2, Total Bits Simulated:     23800, Bit Error Rate:  0.01, Percent errors found:  63.20
Simulation: 200 07/02/2016 22:02:05:70984 Total Errors:   319, Errors this iteration:     3, Total Bits Simulated:     23900, Bit Error Rate:  0.01, Percent errors found:  63.80
Simulation: 200 07/02/2016 22:02:05:88079 Total Errors:   320, Errors this iteration:     1, Total Bits Simulated:     24000, Bit Error Rate:  0.01, Percent errors found:  64.00
Simulation: 200 07/02/2016 22:02:06:05426 Total Errors:   321, Errors this iteration:     1, Total Bits Simulated:     24100, Bit Error Rate:  0.01, Percent errors found:  64.20
Simulation: 200 07/02/2016 22:02:06:38996 Total Errors:   322, Errors this iteration:     1, Total Bits Simulated:     24300, Bit Error Rate:  0.01, Percent errors found:  64.40
Simulation: 200 07/02/2016 22:02:06:56632 Total Errors:   323, Errors this iteration:     1, Total Bits Simulated:     24400, Bit Error Rate:  0.01, Percent errors found:  64.60
Simulation: 200 07/02/2016 22:02:06:90593 Total Errors:   324, Errors this iteration:     1, Total Bits Simulated:     24600, Bit Error Rate:  0.01, Percent errors found:  64.80
Simulation: 200 07/02/2016 22:02:07:08007 Total Errors:   325, Errors this iteration:     1, Total Bits Simulated:     24700, Bit Error Rate:  0.01, Percent errors found:  65.00
Simulation: 200 07/02/2016 22:02:07:25219 Total Errors:   326, Errors this iteration:     1, Total Bits Simulated:     24800, Bit Error Rate:  0.01, Percent errors found:  65.20
Simulation: 200 07/02/2016 22:02:07:42447 Total Errors:   328, Errors this iteration:     2, Total Bits Simulated:     24900, Bit Error Rate:  0.01, Percent errors found:  65.60
Simulation: 200 07/02/2016 22:02:07:60144 Total Errors:   331, Errors this iteration:     3, Total Bits Simulated:     25000, Bit Error Rate:  0.01, Percent errors found:  66.20
Simulation: 200 07/02/2016 22:02:07:77570 Total Errors:   333, Errors this iteration:     2, Total Bits Simulated:     25100, Bit Error Rate:  0.01, Percent errors found:  66.60
Simulation: 200 07/02/2016 22:02:07:94882 Total Errors:   334, Errors this iteration:     1, Total Bits Simulated:     25200, Bit Error Rate:  0.01, Percent errors found:  66.80
Simulation: 200 07/02/2016 22:02:08:12164 Total Errors:   336, Errors this iteration:     2, Total Bits Simulated:     25300, Bit Error Rate:  0.01, Percent errors found:  67.20
Simulation: 200 07/02/2016 22:02:08:29331 Total Errors:   338, Errors this iteration:     2, Total Bits Simulated:     25400, Bit Error Rate:  0.01, Percent errors found:  67.60
Simulation: 200 07/02/2016 22:02:08:46754 Total Errors:   340, Errors this iteration:     2, Total Bits Simulated:     25500, Bit Error Rate:  0.01, Percent errors found:  68.00
Simulation: 200 07/02/2016 22:02:08:64269 Total Errors:   341, Errors this iteration:     1, Total Bits Simulated:     25600, Bit Error Rate:  0.01, Percent errors found:  68.20
Simulation: 200 07/02/2016 22:02:08:81677 Total Errors:   342, Errors this iteration:     1, Total Bits Simulated:     25700, Bit Error Rate:  0.01, Percent errors found:  68.40
Simulation: 200 07/02/2016 22:02:09:15595 Total Errors:   344, Errors this iteration:     2, Total Bits Simulated:     25900, Bit Error Rate:  0.01, Percent errors found:  68.80
Simulation: 200 07/02/2016 22:02:09:32806 Total Errors:   345, Errors this iteration:     1, Total Bits Simulated:     26000, Bit Error Rate:  0.01, Percent errors found:  69.00
Simulation: 200 07/02/2016 22:02:09:50218 Total Errors:   346, Errors this iteration:     1, Total Bits Simulated:     26100, Bit Error Rate:  0.01, Percent errors found:  69.20
Simulation: 200 07/02/2016 22:02:09:67830 Total Errors:   348, Errors this iteration:     2, Total Bits Simulated:     26200, Bit Error Rate:  0.01, Percent errors found:  69.60
Simulation: 200 07/02/2016 22:02:09:85158 Total Errors:   352, Errors this iteration:     4, Total Bits Simulated:     26300, Bit Error Rate:  0.01, Percent errors found:  70.40
Simulation: 200 07/02/2016 22:02:10:19498 Total Errors:   354, Errors this iteration:     2, Total Bits Simulated:     26500, Bit Error Rate:  0.01, Percent errors found:  70.80
Simulation: 200 07/02/2016 22:02:10:53721 Total Errors:   356, Errors this iteration:     2, Total Bits Simulated:     26700, Bit Error Rate:  0.01, Percent errors found:  71.20
Simulation: 200 07/02/2016 22:02:10:71530 Total Errors:   357, Errors this iteration:     1, Total Bits Simulated:     26800, Bit Error Rate:  0.01, Percent errors found:  71.40
Simulation: 200 07/02/2016 22:02:11:05676 Total Errors:   358, Errors this iteration:     1, Total Bits Simulated:     27000, Bit Error Rate:  0.01, Percent errors found:  71.60
Simulation: 200 07/02/2016 22:02:11:23148 Total Errors:   359, Errors this iteration:     1, Total Bits Simulated:     27100, Bit Error Rate:  0.01, Percent errors found:  71.80
Simulation: 200 07/02/2016 22:02:11:40790 Total Errors:   363, Errors this iteration:     4, Total Bits Simulated:     27200, Bit Error Rate:  0.01, Percent errors found:  72.60
Simulation: 200 07/02/2016 22:02:11:58552 Total Errors:   364, Errors this iteration:     1, Total Bits Simulated:     27300, Bit Error Rate:  0.01, Percent errors found:  72.80
Simulation: 200 07/02/2016 22:02:11:76565 Total Errors:   366, Errors this iteration:     2, Total Bits Simulated:     27400, Bit Error Rate:  0.01, Percent errors found:  73.20
Simulation: 200 07/02/2016 22:02:12:11221 Total Errors:   370, Errors this iteration:     4, Total Bits Simulated:     27600, Bit Error Rate:  0.01, Percent errors found:  74.00
Simulation: 200 07/02/2016 22:02:12:28838 Total Errors:   371, Errors this iteration:     1, Total Bits Simulated:     27700, Bit Error Rate:  0.01, Percent errors found:  74.20
Simulation: 200 07/02/2016 22:02:12:63716 Total Errors:   372, Errors this iteration:     1, Total Bits Simulated:     27900, Bit Error Rate:  0.01, Percent errors found:  74.40
Simulation: 200 07/02/2016 22:02:12:81680 Total Errors:   377, Errors this iteration:     5, Total Bits Simulated:     28000, Bit Error Rate:  0.01, Percent errors found:  75.40
Simulation: 200 07/02/2016 22:02:13:17804 Total Errors:   378, Errors this iteration:     1, Total Bits Simulated:     28200, Bit Error Rate:  0.01, Percent errors found:  75.60
Simulation: 200 07/02/2016 22:02:13:36566 Total Errors:   379, Errors this iteration:     1, Total Bits Simulated:     28300, Bit Error Rate:  0.01, Percent errors found:  75.80
Simulation: 200 07/02/2016 22:02:13:55529 Total Errors:   381, Errors this iteration:     2, Total Bits Simulated:     28400, Bit Error Rate:  0.01, Percent errors found:  76.20
Simulation: 200 07/02/2016 22:02:13:74392 Total Errors:   382, Errors this iteration:     1, Total Bits Simulated:     28500, Bit Error Rate:  0.01, Percent errors found:  76.40
Simulation: 200 07/02/2016 22:02:13:93655 Total Errors:   383, Errors this iteration:     1, Total Bits Simulated:     28600, Bit Error Rate:  0.01, Percent errors found:  76.60
Simulation: 200 07/02/2016 22:02:14:12724 Total Errors:   385, Errors this iteration:     2, Total Bits Simulated:     28700, Bit Error Rate:  0.01, Percent errors found:  77.00
Simulation: 200 07/02/2016 22:02:14:29736 Total Errors:   388, Errors this iteration:     3, Total Bits Simulated:     28800, Bit Error Rate:  0.01, Percent errors found:  77.60
Simulation: 200 07/02/2016 22:02:14:46998 Total Errors:   389, Errors this iteration:     1, Total Bits Simulated:     28900, Bit Error Rate:  0.01, Percent errors found:  77.80
Simulation: 200 07/02/2016 22:02:14:64277 Total Errors:   391, Errors this iteration:     2, Total Bits Simulated:     29000, Bit Error Rate:  0.01, Percent errors found:  78.20
Simulation: 200 07/02/2016 22:02:14:81451 Total Errors:   393, Errors this iteration:     2, Total Bits Simulated:     29100, Bit Error Rate:  0.01, Percent errors found:  78.60
Simulation: 200 07/02/2016 22:02:15:15998 Total Errors:   396, Errors this iteration:     3, Total Bits Simulated:     29300, Bit Error Rate:  0.01, Percent errors found:  79.20
Simulation: 200 07/02/2016 22:02:15:66313 Total Errors:   398, Errors this iteration:     2, Total Bits Simulated:     29600, Bit Error Rate:  0.01, Percent errors found:  79.60
Simulation: 200 07/02/2016 22:02:15:83425 Total Errors:   400, Errors this iteration:     2, Total Bits Simulated:     29700, Bit Error Rate:  0.01, Percent errors found:  80.00
Simulation: 200 07/02/2016 22:02:16:00987 Total Errors:   401, Errors this iteration:     1, Total Bits Simulated:     29800, Bit Error Rate:  0.01, Percent errors found:  80.20
Simulation: 200 07/02/2016 22:02:16:34821 Total Errors:   402, Errors this iteration:     1, Total Bits Simulated:     30000, Bit Error Rate:  0.01, Percent errors found:  80.40
Simulation: 200 07/02/2016 22:02:16:68981 Total Errors:   404, Errors this iteration:     2, Total Bits Simulated:     30200, Bit Error Rate:  0.01, Percent errors found:  80.80
Simulation: 200 07/02/2016 22:02:16:86292 Total Errors:   408, Errors this iteration:     4, Total Bits Simulated:     30300, Bit Error Rate:  0.01, Percent errors found:  81.60
Simulation: 200 07/02/2016 22:02:17:04357 Total Errors:   410, Errors this iteration:     2, Total Bits Simulated:     30400, Bit Error Rate:  0.01, Percent errors found:  82.00
Simulation: 200 07/02/2016 22:02:17:21834 Total Errors:   412, Errors this iteration:     2, Total Bits Simulated:     30500, Bit Error Rate:  0.01, Percent errors found:  82.40
Simulation: 200 07/02/2016 22:02:17:38951 Total Errors:   413, Errors this iteration:     1, Total Bits Simulated:     30600, Bit Error Rate:  0.01, Percent errors found:  82.60
Simulation: 200 07/02/2016 22:02:17:56212 Total Errors:   415, Errors this iteration:     2, Total Bits Simulated:     30700, Bit Error Rate:  0.01, Percent errors found:  83.00
Simulation: 200 07/02/2016 22:02:17:73424 Total Errors:   416, Errors this iteration:     1, Total Bits Simulated:     30800, Bit Error Rate:  0.01, Percent errors found:  83.20
Simulation: 200 07/02/2016 22:02:17:90690 Total Errors:   418, Errors this iteration:     2, Total Bits Simulated:     30900, Bit Error Rate:  0.01, Percent errors found:  83.60
Simulation: 200 07/02/2016 22:02:18:41442 Total Errors:   419, Errors this iteration:     1, Total Bits Simulated:     31200, Bit Error Rate:  0.01, Percent errors found:  83.80
Simulation: 200 07/02/2016 22:02:18:58608 Total Errors:   420, Errors this iteration:     1, Total Bits Simulated:     31300, Bit Error Rate:  0.01, Percent errors found:  84.00
Simulation: 200 07/02/2016 22:02:18:92330 Total Errors:   422, Errors this iteration:     2, Total Bits Simulated:     31500, Bit Error Rate:  0.01, Percent errors found:  84.40
Simulation: 200 07/02/2016 22:02:19:10042 Total Errors:   423, Errors this iteration:     1, Total Bits Simulated:     31600, Bit Error Rate:  0.01, Percent errors found:  84.60
Simulation: 200 07/02/2016 22:02:19:27318 Total Errors:   424, Errors this iteration:     1, Total Bits Simulated:     31700, Bit Error Rate:  0.01, Percent errors found:  84.80
Simulation: 200 07/02/2016 22:02:19:77702 Total Errors:   425, Errors this iteration:     1, Total Bits Simulated:     32000, Bit Error Rate:  0.01, Percent errors found:  85.00
Simulation: 200 07/02/2016 22:02:20:12296 Total Errors:   427, Errors this iteration:     2, Total Bits Simulated:     32200, Bit Error Rate:  0.01, Percent errors found:  85.40
Simulation: 200 07/02/2016 22:02:20:29450 Total Errors:   428, Errors this iteration:     1, Total Bits Simulated:     32300, Bit Error Rate:  0.01, Percent errors found:  85.60
Simulation: 200 07/02/2016 22:02:20:46727 Total Errors:   429, Errors this iteration:     1, Total Bits Simulated:     32400, Bit Error Rate:  0.01, Percent errors found:  85.80
Simulation: 200 07/02/2016 22:02:20:80317 Total Errors:   431, Errors this iteration:     2, Total Bits Simulated:     32600, Bit Error Rate:  0.01, Percent errors found:  86.20
Simulation: 200 07/02/2016 22:02:21:14988 Total Errors:   432, Errors this iteration:     1, Total Bits Simulated:     32800, Bit Error Rate:  0.01, Percent errors found:  86.40
Simulation: 200 07/02/2016 22:02:21:32746 Total Errors:   434, Errors this iteration:     2, Total Bits Simulated:     32900, Bit Error Rate:  0.01, Percent errors found:  86.80
Simulation: 200 07/02/2016 22:02:21:50508 Total Errors:   437, Errors this iteration:     3, Total Bits Simulated:     33000, Bit Error Rate:  0.01, Percent errors found:  87.40
Simulation: 200 07/02/2016 22:02:21:85031 Total Errors:   439, Errors this iteration:     2, Total Bits Simulated:     33200, Bit Error Rate:  0.01, Percent errors found:  87.80
Simulation: 200 07/02/2016 22:02:22:02643 Total Errors:   440, Errors this iteration:     1, Total Bits Simulated:     33300, Bit Error Rate:  0.01, Percent errors found:  88.00
Simulation: 200 07/02/2016 22:02:22:37566 Total Errors:   441, Errors this iteration:     1, Total Bits Simulated:     33500, Bit Error Rate:  0.01, Percent errors found:  88.20
Simulation: 200 07/02/2016 22:02:22:55128 Total Errors:   442, Errors this iteration:     1, Total Bits Simulated:     33600, Bit Error Rate:  0.01, Percent errors found:  88.40
Simulation: 200 07/02/2016 22:02:22:72389 Total Errors:   444, Errors this iteration:     2, Total Bits Simulated:     33700, Bit Error Rate:  0.01, Percent errors found:  88.80
Simulation: 200 07/02/2016 22:02:22:89701 Total Errors:   446, Errors this iteration:     2, Total Bits Simulated:     33800, Bit Error Rate:  0.01, Percent errors found:  89.20
Simulation: 200 07/02/2016 22:02:23:07464 Total Errors:   447, Errors this iteration:     1, Total Bits Simulated:     33900, Bit Error Rate:  0.01, Percent errors found:  89.40
Simulation: 200 07/02/2016 22:02:23:25275 Total Errors:   448, Errors this iteration:     1, Total Bits Simulated:     34000, Bit Error Rate:  0.01, Percent errors found:  89.60
Simulation: 200 07/02/2016 22:02:23:43087 Total Errors:   449, Errors this iteration:     1, Total Bits Simulated:     34100, Bit Error Rate:  0.01, Percent errors found:  89.80
Simulation: 200 07/02/2016 22:02:23:60398 Total Errors:   450, Errors this iteration:     1, Total Bits Simulated:     34200, Bit Error Rate:  0.01, Percent errors found:  90.00
Simulation: 200 07/02/2016 22:02:23:77610 Total Errors:   452, Errors this iteration:     2, Total Bits Simulated:     34300, Bit Error Rate:  0.01, Percent errors found:  90.40
Simulation: 200 07/02/2016 22:02:23:94893 Total Errors:   454, Errors this iteration:     2, Total Bits Simulated:     34400, Bit Error Rate:  0.01, Percent errors found:  90.80
Simulation: 200 07/02/2016 22:02:24:12355 Total Errors:   456, Errors this iteration:     2, Total Bits Simulated:     34500, Bit Error Rate:  0.01, Percent errors found:  91.20
Simulation: 200 07/02/2016 22:02:24:30019 Total Errors:   458, Errors this iteration:     2, Total Bits Simulated:     34600, Bit Error Rate:  0.01, Percent errors found:  91.60
Simulation: 200 07/02/2016 22:02:24:47645 Total Errors:   460, Errors this iteration:     2, Total Bits Simulated:     34700, Bit Error Rate:  0.01, Percent errors found:  92.00
Simulation: 200 07/02/2016 22:02:24:81241 Total Errors:   461, Errors this iteration:     1, Total Bits Simulated:     34900, Bit Error Rate:  0.01, Percent errors found:  92.20
Simulation: 200 07/02/2016 22:02:24:98603 Total Errors:   462, Errors this iteration:     1, Total Bits Simulated:     35000, Bit Error Rate:  0.01, Percent errors found:  92.40
Simulation: 200 07/02/2016 22:02:25:15915 Total Errors:   464, Errors this iteration:     2, Total Bits Simulated:     35100, Bit Error Rate:  0.01, Percent errors found:  92.80
Simulation: 200 07/02/2016 22:02:25:34629 Total Errors:   467, Errors this iteration:     3, Total Bits Simulated:     35200, Bit Error Rate:  0.01, Percent errors found:  93.40
Simulation: 200 07/02/2016 22:02:25:53746 Total Errors:   469, Errors this iteration:     2, Total Bits Simulated:     35300, Bit Error Rate:  0.01, Percent errors found:  93.80
Simulation: 200 07/02/2016 22:02:25:72109 Total Errors:   471, Errors this iteration:     2, Total Bits Simulated:     35400, Bit Error Rate:  0.01, Percent errors found:  94.20
Simulation: 200 07/02/2016 22:02:25:89571 Total Errors:   473, Errors this iteration:     2, Total Bits Simulated:     35500, Bit Error Rate:  0.01, Percent errors found:  94.60
Simulation: 200 07/02/2016 22:02:26:06833 Total Errors:   476, Errors this iteration:     3, Total Bits Simulated:     35600, Bit Error Rate:  0.01, Percent errors found:  95.20
Simulation: 200 07/02/2016 22:02:26:23894 Total Errors:   478, Errors this iteration:     2, Total Bits Simulated:     35700, Bit Error Rate:  0.01, Percent errors found:  95.60
Simulation: 200 07/02/2016 22:02:26:58367 Total Errors:   480, Errors this iteration:     2, Total Bits Simulated:     35900, Bit Error Rate:  0.01, Percent errors found:  96.00
Simulation: 200 07/02/2016 22:02:27:08751 Total Errors:   482, Errors this iteration:     2, Total Bits Simulated:     36200, Bit Error Rate:  0.01, Percent errors found:  96.40
Simulation: 200 07/02/2016 22:02:27:42919 Total Errors:   485, Errors this iteration:     3, Total Bits Simulated:     36400, Bit Error Rate:  0.01, Percent errors found:  97.00
Simulation: 200 07/02/2016 22:02:27:60451 Total Errors:   489, Errors this iteration:     4, Total Bits Simulated:     36500, Bit Error Rate:  0.01, Percent errors found:  97.80
Simulation: 200 07/02/2016 22:02:27:78147 Total Errors:   490, Errors this iteration:     1, Total Bits Simulated:     36600, Bit Error Rate:  0.01, Percent errors found:  98.00
Simulation: 200 07/02/2016 22:02:27:95514 Total Errors:   492, Errors this iteration:     2, Total Bits Simulated:     36700, Bit Error Rate:  0.01, Percent errors found:  98.40
Simulation: 200 07/02/2016 22:02:28:97712 Total Errors:   493, Errors this iteration:     1, Total Bits Simulated:     36800, Bit Error Rate:  0.01, Percent errors found:  98.60
Simulation: 200 07/02/2016 22:02:28:97712 Total Errors:   494, Errors this iteration:     1, Total Bits Simulated:     36900, Bit Error Rate:  0.01, Percent errors found:  98.80
Simulation: 200 07/02/2016 22:02:28:97712 Total Errors:   496, Errors this iteration:     2, Total Bits Simulated:     37000, Bit Error Rate:  0.01, Percent errors found:  99.20
Simulation: 200 07/02/2016 22:02:28:97712 Total Errors:   497, Errors this iteration:     1, Total Bits Simulated:     37100, Bit Error Rate:  0.01, Percent errors found:  99.40
Simulation: 200 07/02/2016 22:02:28:97712 Total Errors:   499, Errors this iteration:     2, Total Bits Simulated:     37300, Bit Error Rate:  0.01, Percent errors found:  99.80
Simulation: 200 07/02/2016 22:02:29:31835 Total Errors:   501, Errors this iteration:     2, Total Bits Simulated:     37500, Bit Error Rate:  0.01, Percent errors found:  100.20
Completed simulation at Saturday, July 2, 2016 10:02:29 PM.

The simulation took: 00:01:06.8578964
