Start of simulation. Time: Tuesday, June 28, 2016 10:32:29 AM
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    74, Errors this iteration:     1, Total Bits Simulated:       222, Bit Error Rate:  0.33, Percent errors found:  14.80
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    75, Errors this iteration:     1, Total Bits Simulated:       224, Bit Error Rate:  0.33, Percent errors found:  15.00
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    76, Errors this iteration:     1, Total Bits Simulated:       226, Bit Error Rate:  0.34, Percent errors found:  15.20
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    77, Errors this iteration:     1, Total Bits Simulated:       228, Bit Error Rate:  0.34, Percent errors found:  15.40
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    78, Errors this iteration:     1, Total Bits Simulated:       230, Bit Error Rate:  0.34, Percent errors found:  15.60
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    79, Errors this iteration:     1, Total Bits Simulated:       234, Bit Error Rate:  0.34, Percent errors found:  15.80
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    80, Errors this iteration:     1, Total Bits Simulated:       238, Bit Error Rate:  0.34, Percent errors found:  16.00
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    81, Errors this iteration:     1, Total Bits Simulated:       244, Bit Error Rate:  0.33, Percent errors found:  16.20
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    82, Errors this iteration:     1, Total Bits Simulated:       250, Bit Error Rate:  0.33, Percent errors found:  16.40
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    84, Errors this iteration:     2, Total Bits Simulated:       252, Bit Error Rate:  0.33, Percent errors found:  16.80
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    85, Errors this iteration:     1, Total Bits Simulated:       254, Bit Error Rate:  0.33, Percent errors found:  17.00
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    86, Errors this iteration:     1, Total Bits Simulated:       256, Bit Error Rate:  0.34, Percent errors found:  17.20
Tuesday, June 28, 2016 10:32:30 AM Total Errors:    87, Errors this iteration:     1, Total Bits Simulated:       258, Bit Error Rate:  0.34, Percent errors found:  17.40
