Start of simulation. Time: Wednesday, June 22, 2016 8:18:48 PM
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 56, Errors this iteration: 2, Total Bits Simulated: 188, Bit Error Rate: 0.297872340425532, Percent errors found: 11.2
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 58, Errors this iteration: 2, Total Bits Simulated: 190, Bit Error Rate: 0.305263157894737, Percent errors found: 11.6
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 59, Errors this iteration: 1, Total Bits Simulated: 192, Bit Error Rate: 0.307291666666667, Percent errors found: 11.8
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 60, Errors this iteration: 1, Total Bits Simulated: 194, Bit Error Rate: 0.309278350515464, Percent errors found: 12
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 61, Errors this iteration: 1, Total Bits Simulated: 196, Bit Error Rate: 0.311224489795918, Percent errors found: 12.2
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 63, Errors this iteration: 2, Total Bits Simulated: 198, Bit Error Rate: 0.318181818181818, Percent errors found: 12.6
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 64, Errors this iteration: 1, Total Bits Simulated: 204, Bit Error Rate: 0.313725490196078, Percent errors found: 12.8
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 65, Errors this iteration: 1, Total Bits Simulated: 208, Bit Error Rate: 0.3125, Percent errors found: 13
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 67, Errors this iteration: 2, Total Bits Simulated: 210, Bit Error Rate: 0.319047619047619, Percent errors found: 13.4
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 68, Errors this iteration: 1, Total Bits Simulated: 212, Bit Error Rate: 0.320754716981132, Percent errors found: 13.6
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 70, Errors this iteration: 2, Total Bits Simulated: 216, Bit Error Rate: 0.324074074074074, Percent errors found: 14
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 71, Errors this iteration: 1, Total Bits Simulated: 218, Bit Error Rate: 0.325688073394495, Percent errors found: 14.2
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 73, Errors this iteration: 2, Total Bits Simulated: 220, Bit Error Rate: 0.331818181818182, Percent errors found: 14.6
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 74, Errors this iteration: 1, Total Bits Simulated: 222, Bit Error Rate: 0.333333333333333, Percent errors found: 14.8
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 75, Errors this iteration: 1, Total Bits Simulated: 224, Bit Error Rate: 0.334821428571429, Percent errors found: 15
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 76, Errors this iteration: 1, Total Bits Simulated: 226, Bit Error Rate: 0.336283185840708, Percent errors found: 15.2
Wednesday, June 22, 2016 8:18:49 PM Total Errors: 77, Errors this iteration: 1, Total Bits Simulated: 228, Bit Error Rate: 0.337719298245614, Percent errors found: 15.4
